,Time,Action,User,Product,Quantity,Price
29884,2015-07-17 12:33:28,order,U10072158137,P0002408490011,1,999.0
29885,2015-07-17 12:34:07,order,U410834510,P0021890260,1,2969.0
29886,2015-07-17 12:34:33,order,U469950541,P0024137050,1,799.0
29887,2015-07-17 12:35:15,order,U404337326,P0024521980,1,5800.0
29888,2015-07-17 12:35:22,order,U324146472,P0002668120,1,349.0
29889,2015-07-17 12:36:27,order,U10037661834,P0007275214,1,473.0
29890,2015-07-17 12:37:14,order,U391288351,P0024239865,1,799.0
29891,2015-07-17 12:37:36,order,U220046940,P0007193260012,1,2888.0
29892,2015-07-17 12:38:06,order,U470908371,P0014504243,1,999.0
29893,2015-07-17 12:38:42,order,U323198564,P0024796741,1,36900.0
29894,2015-07-17 12:39:40,order,U329401431,P0004134266,1,1780.0
29895,2015-07-17 12:39:53,order,U394214351,P0017681274,1,5499.0
29896,2015-07-17 12:39:56,order,U326647356,P0018305464,1,7680.0
29897,2015-07-17 12:40:09,order,U221104163,P0006323656,1,1680.0
29898,2015-07-17 12:40:30,order,U444226558,P0000220100005,2,988.0
29899,2015-07-17 12:40:35,order,U1001247951,P0005933930015,1,5490.0
29900,2015-07-17 12:41:22,order,U302124371,P0006173064,1,1599.0
29901,2015-07-17 12:42:51,order,U410834510,P0010152590,1,1490.0
29902,2015-07-17 12:42:54,order,U470768357,P0005246370006,1,450.0
29903,2015-07-17 12:44:56,order,U44605418,P0022073656,1,22300.0
29904,2015-07-17 12:45:00,order,U471201476,P0000830690,1,599.0
29905,2015-07-17 12:45:01,order,U470902412,P0012241990003,1,299.0
29906,2015-07-17 12:45:01,order,U470996327,P0022271421,1,749.0
29907,2015-07-17 12:46:15,order,U400590557,P0023533252,1,12800.0
29908,2015-07-17 12:46:16,order,U233836327,P0023941540,1,449.0
29909,2015-07-17 12:48:01,order,U32741236,P0009777670,1,1245.0
29910,2015-07-17 12:48:28,order,U10120092758,P0024392185,1,1550.0
29911,2015-07-17 12:48:55,order,U128440040,P0000991071,1,1088.0
29912,2015-07-17 12:49:24,order,U470916273,P0006657766,1,500.0
29913,2015-07-17 12:49:33,order,U471212432,P0007399254,1,5380.0
29914,2015-07-17 12:49:43,order,U385256726,P0006304712,1,399.0
29915,2015-07-17 12:50:55,order,U326648568,P0018307063,1,2634.0
29916,2015-07-17 12:51:31,order,U470884463,P0003181270013,1,949.0
29917,2015-07-17 12:53:11,order,U1003615723,P0009962260022,3,6280.0
29918,2015-07-17 12:53:48,order,U389564359,P0003820596,1,974.0
29919,2015-07-17 12:54:11,order,U470913546,P0024239865,1,799.0
29920,2015-07-17 12:54:23,order,U471212533,P0018831562,1,1299.0
29921,2015-07-17 12:54:38,order,U293106560,P0006787911,1,488.0
29922,2015-07-17 12:56:45,order,U10093914576,P0005486865,3,189.0
29923,2015-07-17 12:56:47,order,U47112472,P0011656270010,1,720.0
29924,2015-07-17 12:57:09,order,U32741236,P0023735250000,1,38940.0
29925,2015-07-17 12:58:29,order,U328171956,P0000989365,1,1088.0
29926,2015-07-17 12:58:43,order,U471214351,P0007331660,1,798.0
29927,2015-07-17 12:59:14,order,U407406875,P0002554370,1,2150.0
29928,2015-07-17 12:59:22,order,U45279124,P0020006560000,1,1475.0
29929,2015-07-17 13:00:23,order,U31504649,P0009962260055,1,6280.0
29930,2015-07-17 13:01:00,order,U44861047,P0006323656,1,1680.0
29931,2015-07-17 13:01:20,order,U471184561,P0005996513,1,9900.0
29932,2015-07-17 13:01:26,order,U374465265,P0005977871,1,550.0
29933,2015-07-17 13:01:26,order,U463121146,P0010908645,1,699.0
29934,2015-07-17 13:01:53,order,U461876372,P0012898351,1,749.0
29935,2015-07-17 13:02:01,order,U398310347,P0023932130036,2,199.0
29936,2015-07-17 13:02:15,order,U312875615,P0005239721,1,419.0
29937,2015-07-17 13:02:19,order,U236580355,P0003006791,1,1899.0
29938,2015-07-17 13:02:59,order,U324210318,P0018307063,1,2634.0
29939,2015-07-17 13:03:01,order,U464450317,P0003603106,1,1390.0
29940,2015-07-17 13:03:05,order,U471176356,P0022893850,1,1880.0
29941,2015-07-17 13:04:52,order,U385030372,P0021965871,1,1880.0
29942,2015-07-17 13:05:02,order,U31504649,P0009962260055,1,6280.0
29943,2015-07-17 13:05:21,order,U310250622,P0006827306,1,990.0
29944,2015-07-17 13:07:02,order,U17890202,P0006129650030,1,1395.0
29945,2015-07-17 13:07:46,order,U471138866,P0003594673,1,529.0
29946,2015-07-17 13:07:48,order,U468272345,P0021949443,1,899.0
29947,2015-07-17 13:08:01,order,U471100568,P0024239865,1,799.0
29948,2015-07-17 13:08:07,order,U31504649,P0009962260055,1,6280.0
29949,2015-07-17 13:08:26,order,U333168347,P0007566870010,1,1890.0
29950,2015-07-17 13:09:33,order,U471176356,P0022893850,1,1880.0
29951,2015-07-17 13:10:32,order,U185433319,P0006323656,1,1680.0
29952,2015-07-17 13:10:52,order,U10009841734,P0004627884,3,553.0
29953,2015-07-17 13:12:11,order,U423125023,P0003256772,1,338.0
29954,2015-07-17 13:12:16,order,U471211422,P0018822473,2,342.0
29955,2015-07-17 13:14:07,order,U471138866,P0022845281,1,799.0
29956,2015-07-17 13:14:16,order,U329538920,P0006588923,1,860.0
29957,2015-07-17 13:14:31,order,U146202324,P0024239865,1,799.0
29958,2015-07-17 13:15:20,order,U425804522,P0018367252,1,899.0
29959,2015-07-17 13:16:01,order,U471220637,P0006611813,1,850.0
29960,2015-07-17 13:16:15,order,U45471635,P0014252066,1,1599.0
29961,2015-07-17 13:16:21,order,U128440040,P0000274724,1,579.0
29962,2015-07-17 13:17:03,order,U471222758,P0005910460010,1,999.0
29963,2015-07-17 13:17:13,order,U464322346,P0004134266,1,1780.0
29964,2015-07-17 13:17:33,order,U236580355,P0001357462,2,159.0
29965,2015-07-17 13:18:01,order,U440600666,P0018585250003,1,10900.0
29966,2015-07-17 13:18:16,order,U471210614,P0000010194,1,188.0
29967,2015-07-17 13:18:26,order,U471204732,P0006886480005,1,1990.0
29968,2015-07-17 13:18:43,order,U388554346,P0023533252,1,12800.0
29969,2015-07-17 13:19:31,order,U419050410,P0023660170004,1,1008.0
29970,2015-07-17 13:19:42,order,U405302048,P0009962260011,3,6280.0
29971,2015-07-17 13:20:06,order,U391818338,P0023533252,1,12800.0
29972,2015-07-17 13:20:54,order,U10014357873,P0024287255,1,1680.0
29973,2015-07-17 13:22:54,order,U340986473,P0024239865,1,799.0
29974,2015-07-17 13:24:29,order,U391818338,P0006263062,1,25880.0
29975,2015-07-17 13:25:11,order,U471222859,P0003738921,1,890.0
29976,2015-07-17 13:25:37,order,U146202324,P0024239865,1,799.0
29977,2015-07-17 13:25:57,order,U222044371,P0006243053,1,7880.0
29978,2015-07-17 13:26:45,order,U388670351,P0023533252,1,12800.0
29979,2015-07-17 13:27:15,order,U471097336,P0024239865,1,799.0
29980,2015-07-17 13:28:02,order,U322777512,P0003985090001,1,590.0
29981,2015-07-17 13:28:19,order,U10011695818,P0000258871,1,850.0
29982,2015-07-17 13:28:34,order,U146202324,P0024239865,1,799.0
29983,2015-07-17 13:29:13,order,U409846361,P0024124612,1,8980.0
29984,2015-07-17 13:29:25,order,U222044371,P0006243053,1,7880.0
29985,2015-07-17 13:29:34,order,U408193511,P0024239865,1,799.0
29986,2015-07-17 13:30:27,order,U458597711,P0018443692,1,790.0
29987,2015-07-17 13:30:50,order,U471223162,P0006297476,1,599.0
29988,2015-07-17 13:31:29,order,U146202324,P0024239865,1,799.0
29989,2015-07-17 13:32:04,order,U393849926,P0000666260,1,5590.0
29990,2015-07-17 13:32:14,order,U471211321,P0024528680002,1,269.0
29991,2015-07-17 13:32:27,order,U215788335,P0024634260,1,9900.0
29992,2015-07-17 13:33:01,order,U388670351,P0000666260,1,5590.0
29993,2015-07-17 13:33:17,order,U222044371,P0006243053,1,7880.0
29994,2015-07-17 13:33:28,order,U10022245424,P0024007100003,1,1373.0
29995,2015-07-17 13:34:05,order,U466464360,P0018654344,1,279.0
29996,2015-07-17 13:34:14,order,U363810913,P0003030134,1,3380.0
29997,2015-07-17 13:35:28,order,U466464360,P0007304684,1,349.0
29998,2015-07-17 13:35:52,order,U471198446,P0009432253,1,799.0
29999,2015-07-17 13:36:32,order,U471223364,P0022582250014,1,1790.0
30000,2015-07-17 13:36:35,order,U10003595418,P0024554655,1,24980.0
30001,2015-07-17 13:36:40,order,U234612411,P0003208650001,1,255.0
30002,2015-07-17 13:36:54,order,U357400348,P0005545853,1,205.0
30003,2015-07-17 13:37:29,order,U224246571,P0024138052,1,1976.0
30004,2015-07-17 13:37:48,order,U471212230,P0006768705,1,1380.0
30005,2015-07-17 13:38:23,order,U334558613,P0003015165,4,109.0
30006,2015-07-17 13:38:28,order,U196238944,P0001256054,1,690.0
30007,2015-07-17 13:39:15,order,U394811517,P0013139055,1,198.0
30008,2015-07-17 13:40:22,order,U470992667,P0005636713,1,599.0
30009,2015-07-17 13:40:42,order,U238282459,P0018655906,1,4480.0
30010,2015-07-17 13:40:59,order,U436955132,P0009677566,1,699.0
30011,2015-07-17 13:42:06,order,U466469838,P0009408895,1,881.0
30012,2015-07-17 13:42:33,order,U471212230,P0020001531,1,1380.0
30013,2015-07-17 13:42:48,order,U234612411,P0003208650174,1,255.0
30014,2015-07-17 13:43:27,order,U10120098943,P0001262273,1,550.0
30015,2015-07-17 13:43:32,order,U463169871,P0009777655,1,1245.0
30016,2015-07-17 13:44:02,order,U10031002445,P0006875061,1,4990.0
30017,2015-07-17 13:44:32,order,U468481053,P0021336550001,1,2412.0
30018,2015-07-17 13:44:33,order,U238282459,P0018655906,1,4480.0
30019,2015-07-17 13:45:22,order,U234612411,P0003208650141,1,255.0
30020,2015-07-17 13:45:44,order,U148259234,P0024038851,1,14599.0
30021,2015-07-17 13:45:54,order,U471200466,P0004880654,1,2196.0
30022,2015-07-17 13:46:27,order,U39494862,P0006437900,1,2196.0
30023,2015-07-17 13:46:44,order,U28282188,P0005158495,1,5490.0
30024,2015-07-17 13:47:00,order,U388372374,P0023600474,1,5790.0
30025,2015-07-17 13:47:27,order,U404806521,P0023406902,1,390.0
30026,2015-07-17 13:47:41,order,U471200769,P0004880654,1,2196.0
30027,2015-07-17 13:48:10,order,U471228539,P0009777670,1,1245.0
30028,2015-07-17 13:48:15,order,U329262427,P0018505981,1,799.0
30029,2015-07-17 13:48:30,order,U36595031,P0004492740,1,820.0
30030,2015-07-17 13:48:32,order,U470763610,P0024574373,1,2788.0
30031,2015-07-17 13:48:35,order,U432494610,P0004880654,1,2196.0
30032,2015-07-17 13:48:40,order,U471223970,P0018531656,1,1380.0
30033,2015-07-17 13:48:59,order,U471230357,P0021893060000,1,1250.0
30034,2015-07-17 13:49:13,order,U363926312,P0018655906,1,4480.0
30035,2015-07-17 13:49:43,order,U471204328,P0004880654,1,2196.0
30036,2015-07-17 13:49:43,order,U213578435,P0018405656,1,1790.0
30037,2015-07-17 13:49:52,order,U465068640,P0005445856,1,2990.0
30038,2015-07-17 13:51:02,order,U394324676,P0006437900,1,2196.0
30039,2015-07-17 13:51:04,order,U471204631,P0004880654,1,2196.0
30040,2015-07-17 13:51:07,order,U234612411,P0003208650104,1,255.0
30041,2015-07-17 13:51:23,order,U10062830710,P0000191391,1,82800.0
30042,2015-07-17 13:51:29,order,U36842234,P0009777670,1,1245.0
30043,2015-07-17 13:51:46,order,U371626312,P0018634906,1,989.0
30044,2015-07-17 13:51:56,order,U369224922,P0024070650041,1,348.0
30045,2015-07-17 13:52:17,order,U471201072,P0004880654,1,2196.0
30046,2015-07-17 13:52:29,order,U470763610,P0018516875,1,880.0
30047,2015-07-17 13:53:10,order,U10062831922,P0000242152,1,1880.0
30048,2015-07-17 13:53:24,order,U40949414,P0009727250002,1,10500.0
30049,2015-07-17 13:53:42,order,U471200971,P0004880654,1,2196.0
30050,2015-07-17 13:54:24,order,U170252050,P0024528760001,3,69.0
30051,2015-07-17 13:54:41,order,U44634678,P0024252012,1,2106.0
30052,2015-07-17 13:54:49,order,U321388761,P0002508800022,1,989.0
30053,2015-07-17 13:55:15,order,U471201274,P0004880654,1,2196.0
30054,2015-07-17 13:56:03,order,U234612411,P0003208650056,1,255.0
30055,2015-07-17 13:56:10,order,U37171035,P0023734734,3,169.0
30056,2015-07-17 13:56:20,order,U159574776,P0005772981,1,699.0
30057,2015-07-17 13:56:37,order,U471201375,P0004880654,1,2196.0
30058,2015-07-17 13:56:45,order,U10025250141,P0018429650013,1,6699.0
30059,2015-07-17 13:57:21,order,U322777512,P0014160742,1,549.0
30060,2015-07-17 13:57:31,order,U329187649,P0009777670,1,1245.0
30061,2015-07-17 13:57:33,order,U38630955,P0005860480006,1,2299.0
30062,2015-07-17 13:58:18,order,U10120323455,P0000966512,1,1650.0
30063,2015-07-17 13:58:28,order,U421209238,P0006437900,1,2196.0
30064,2015-07-17 13:59:46,order,U302706541,P0006240264,1,495.0
30065,2015-07-17 13:59:51,order,U294059340,P0024799331,1,649.0
30066,2015-07-17 14:00:20,order,U28282188,P0005158495,1,5490.0
30067,2015-07-17 14:00:46,order,U10105708451,P0024239865,1,799.0
30068,2015-07-17 14:01:16,order,U471206449,P0004880654,1,2196.0
30069,2015-07-17 14:02:20,order,U447711123,P0005042483,1,1650.0
30070,2015-07-17 14:02:37,order,U441625776,P0014192253,1,1350.0
30071,2015-07-17 14:02:57,order,U192428656,P0005841124,1,1490.0
30072,2015-07-17 14:02:57,order,U447708271,P0005042483,1,1650.0
30073,2015-07-17 14:03:12,order,U234612411,P0003208650163,1,255.0
30074,2015-07-17 14:03:27,order,U441961546,P0024528680002,1,269.0
30075,2015-07-17 14:03:56,order,U44634678,P0022824070010,1,2680.0
30076,2015-07-17 14:04:06,order,U129911447,P0009286071,1,4850.0
30077,2015-07-17 14:04:07,order,U398700320,P0024528700000,1,269.0
30078,2015-07-17 14:05:31,order,U234612411,P0003208650071,1,255.0
30079,2015-07-17 14:05:51,order,U464884648,P0020970375,1,2969.0
30080,2015-07-17 14:07:26,order,U28282188,P0004862454,1,3294.0
30081,2015-07-17 14:07:42,order,U370196738,P0018677170024,1,199.0
30082,2015-07-17 14:07:55,order,U47123285,P0006043914,2,275.0
30083,2015-07-17 14:08:00,order,U386749112,P0023932130014,1,199.0
30084,2015-07-17 14:08:47,order,U458597711,P0014252066,1,1599.0
30085,2015-07-17 14:08:59,order,U20978705,P0009178444,1,1324.0
30086,2015-07-17 14:09:12,order,U234612411,P0003208650045,1,255.0
30087,2015-07-17 14:09:38,order,U440298649,P0006437863,1,2196.0
30088,2015-07-17 14:10:11,order,U295033075,P0014473664,1,1799.0
30089,2015-07-17 14:11:07,order,U471206550,P0004880654,1,2196.0
30090,2015-07-17 14:11:07,order,U432264620,P0024251426,2,1188.0
30091,2015-07-17 14:11:17,order,U450616649,P0002090174,1,999.0
30092,2015-07-17 14:12:10,order,U369936554,P0004000614,1,799.0
30093,2015-07-17 14:12:14,order,U124749013,P0004880654,1,2196.0
30094,2015-07-17 14:12:48,order,U325197231,P0024634260,1,9900.0
30095,2015-07-17 14:12:53,order,U1006999169,P0005217936,3,199.0
30096,2015-07-17 14:12:53,order,U47123230,P0004134266,1,1780.0
30097,2015-07-17 14:13:12,order,U10068780867,P0022786466,1,549.0
30098,2015-07-17 14:13:59,order,U444472958,P0006102294,1,7090.0
30099,2015-07-17 14:14:15,order,U295033075,P0001585310005,1,299.0
30100,2015-07-17 14:15:04,order,U47120150,P0004880654,1,2196.0
30101,2015-07-17 14:15:04,order,U440897734,P0022618422,1,3900.0
30102,2015-07-17 14:15:30,order,U228910549,P0023820742,1,374.0
30103,2015-07-17 14:15:32,order,U388706528,P0009412852,1,16300.0
30104,2015-07-17 14:15:46,order,U471064112,P0004134266,1,1780.0
30105,2015-07-17 14:15:54,order,U469929259,P0023593662,1,899.0
30106,2015-07-17 14:15:59,order,U471236340,P0005774451,1,1380.0
30107,2015-07-17 14:16:11,order,U406770627,P0018748590022,1,1125.0
30108,2015-07-17 14:16:15,order,U177190053,P0005093160015,1,650.0
30109,2015-07-17 14:16:51,order,U347422461,P0009404500,1,1149.0
30110,2015-07-17 14:19:28,order,U470495625,P0004075481,1,968.0
30111,2015-07-17 14:19:30,order,U185892265,P0024344106,1,169.0
30112,2015-07-17 14:20:13,order,U295616457,P0012882682,1,1649.0
30113,2015-07-17 14:20:13,order,U444472958,P0022893850,1,1880.0
30114,2015-07-17 14:20:39,order,U448116371,P0016497154,1,1080.0
30115,2015-07-17 14:20:42,order,U237957443,P0023465271,2,690.0
30116,2015-07-17 14:21:20,order,U461770313,P0023406902,1,390.0
30117,2015-07-17 14:22:41,order,U435732953,P0006659181,1,399.0
30118,2015-07-17 14:23:03,order,U395748368,P0023457851,1,550.0
30119,2015-07-17 14:24:23,order,U47120161,P0004880654,1,2196.0
30120,2015-07-17 14:25:05,order,U471242323,P0006587250014,1,899.0
30121,2015-07-17 14:26:05,order,U431566142,P0006323656,1,1680.0
30122,2015-07-17 14:26:33,order,U457010376,P0004112520005,2,89.0
30123,2015-07-17 14:26:47,order,U456296118,P0004880654,1,2196.0
30124,2015-07-17 14:27:06,order,U470495726,P0022354301,1,949.0
30125,2015-07-17 14:28:10,order,U442660529,P0009871702,1,799.0
30126,2015-07-17 14:28:38,order,U470782343,P0014519761,2,286.0
30127,2015-07-17 14:29:25,order,U431566142,P0006323656,1,1680.0
30128,2015-07-17 14:30:04,order,U470802413,P0024239865,1,799.0
30129,2015-07-17 14:30:42,order,U236997872,P0006437863,1,2196.0
30130,2015-07-17 14:30:51,order,U219226474,P0006043914,4,275.0
30131,2015-07-17 14:31:08,order,U447540511,P0024239865,1,799.0
30132,2015-07-17 14:31:08,order,U471242424,P0024029510002,1,5580.0
30133,2015-07-17 14:31:13,order,U414276511,P0007001650025,1,199.0
30134,2015-07-17 14:31:41,order,U471242727,P0024648870002,1,1628.0
30135,2015-07-17 14:32:07,order,U456296219,P0004880654,1,2196.0
30136,2015-07-17 14:32:16,order,U440336543,P0004607050,1,1149.0
30137,2015-07-17 14:33:49,order,U414276511,P0007001650025,1,199.0
30138,2015-07-17 14:35:04,order,U436418354,P0002357084,1,1180.0
30139,2015-07-17 14:35:16,order,U190852075,P0002986270,1,819.0
30140,2015-07-17 14:35:36,order,U231820341,P0022356213,1,688.0
30141,2015-07-17 14:36:11,order,U358840349,P0006470855,1,3688.0
30142,2015-07-17 14:36:20,order,U323060671,P0005926653,2,699.0
30143,2015-07-17 14:36:30,order,U471245151,P0009432253,1,799.0
30144,2015-07-17 14:36:55,order,U471245454,P0018717112,1,650.0
30145,2015-07-17 14:37:21,order,U456314447,P0004880654,1,2196.0
30146,2015-07-17 14:38:19,order,U334738541,P0006323656,1,1680.0
30147,2015-07-17 14:38:21,order,U1000789075,P0009962260044,2,6280.0
30148,2015-07-17 14:39:18,order,U440336543,P0003594695,1,569.0
30149,2015-07-17 14:39:51,order,U164715144,P0004627873,1,808.0
30150,2015-07-17 14:39:57,order,U343644411,P0013295850013,1,594.0
30151,2015-07-17 14:40:20,order,U450616649,P0018504625,1,449.0
30152,2015-07-17 14:40:42,order,U447707766,P0023469670,1,1790.0
30153,2015-07-17 14:41:05,order,U463100470,P0023469670,1,1790.0
30154,2015-07-17 14:41:29,order,U471243232,P0020008050016,1,599.0
30155,2015-07-17 14:41:53,order,U414276511,P0007001650025,1,199.0
30156,2015-07-17 14:42:10,order,U47113231,P0018800250,1,799.0
30157,2015-07-17 14:42:15,order,U471244848,P0007356285,1,1602.0
30158,2015-07-17 14:42:54,order,U299556635,P0018307063,1,2634.0
30159,2015-07-17 14:42:57,order,U459758367,P0004880654,1,2196.0
30160,2015-07-17 14:43:26,order,U471243131,P0003425855,1,999.0
30161,2015-07-17 14:43:29,order,U45836637,P0018307063,1,2634.0
30162,2015-07-17 14:43:39,order,U455956510,P0014252066,1,1599.0
30163,2015-07-17 14:43:45,order,U414276511,P0007001650025,1,199.0
30164,2015-07-17 14:43:48,order,U471245050,P0004134266,1,1780.0
30165,2015-07-17 14:43:53,order,U10057053565,P0013339350010,1,199.0
30166,2015-07-17 14:46:09,order,U351256455,P0022576256,2,719.0
30167,2015-07-17 14:46:14,order,U10062831922,P0000142133,1,1080.0
30168,2015-07-17 14:47:38,order,U236746321,P0004476250004,1,39800.0
30169,2015-07-17 14:47:50,order,U355704126,P0004607050,1,1149.0
30170,2015-07-17 14:48:24,order,U10114715330,P0002078840035,1,1180.0
30171,2015-07-17 14:48:29,order,U440336543,P0024239865,1,799.0
30172,2015-07-17 14:48:38,order,U457528421,P0006437863,1,2196.0
30173,2015-07-17 14:48:49,order,U420971952,P0001154462,1,890.0
30174,2015-07-17 14:48:49,order,U33555907,P0007009230034,1,299.0
30175,2015-07-17 14:49:00,order,U330131315,P0022630661,1,420.0
30176,2015-07-17 14:49:01,order,U459762330,P0004880654,1,2196.0
30177,2015-07-17 14:49:28,order,U212598515,P0014252055,2,1599.0
30178,2015-07-17 14:50:08,order,U471243737,P0015263382,1,350.0
30179,2015-07-17 14:50:09,order,U376378424,P0006297476,1,599.0
30180,2015-07-17 14:50:39,order,U471246363,P0024239865,1,799.0
30181,2015-07-17 14:51:11,order,U447540511,P0024239865,2,799.0
30182,2015-07-17 14:51:41,order,U465068640,P0005879484,1,2490.0
30183,2015-07-17 14:52:29,order,U10113146651,P0022670060,1,475.0
30184,2015-07-17 14:52:32,order,U421472654,P0023734734,2,169.0
30185,2015-07-17 14:53:27,order,U429580754,P0004190351,1,599.0
30186,2015-07-17 14:54:01,order,U459760310,P0004880654,1,2196.0
30187,2015-07-17 14:54:41,order,U45753433,P0006437863,1,2196.0
30188,2015-07-17 14:54:43,order,U193436447,P0021923860,1,8980.0
30189,2015-07-17 14:55:31,order,U461980334,P0004437650,1,599.0
30190,2015-07-17 14:55:42,order,U471243434,P0003425855,1,999.0
30191,2015-07-17 14:55:56,order,U334732558,P0003594673,2,529.0
30192,2015-07-17 14:56:35,order,U226590425,P0018769715,1,399.0
30193,2015-07-17 14:56:48,order,U313978432,P0003425855,1,999.0
30194,2015-07-17 14:57:00,order,U191258054,P0018940375,1,1280.0
